Date,Station,"Alkalinity, total",Aluminum,Ammonia,Ammonium,Arsenic,BORON,Biochemical oxygen demand,"Biochemical oxygen demand, standard conditions",Cadmium,Chlorophyll a,Chromium,Cobalt,Conductivity,Copper,Depth,Dissolved Inorganic Nitrogen,Dissolved Organic Carbon,Dissolved Oxygen,Escherichia coli,Fecal Coliform,"Fecal Coliform, C","Fecal Coliform, M",Inorganic nitrogen (nitrate and nitrite),Iron,Iron_U,Kjeldahl Nitrogen,Lead,Lithium,Magnesium,Manganese,Mercury,Nitrate,Nitrate & Nitrite,Nitrite,Nitrogen,Organic Carbon,Organic Phosphorus,Orthophosphate,Oxidized Nitrogen,PP,Particulate Organic Carbon,Pheophytin a,Phosphorus,SIF,Secchi,Selenium,Silica,Silver,TCOLI_C,TCOLI_M,TDP,TKNW,"Temperature, water",Total Coliform,Total Hardness,Total hardness,Total suspended solids,Turbidity,Zinc,pH,Watershed,months,month,year,quarter,YearQuart
10/21/2002,ANA01,58,,0.195,,,,,,,,,,,,,,,6.4,,300,,,0.519,,,,,,,,,,,0.013,,,,0.029,,,,,,,,,,,,,,,,,,108,17,,,,Anacostia Mainstem,2002-10,10,2002,4,2002Q4
10/23/1989,ANA01,48,,,0.125,,,,,,,,,234,,0,1.011500001,,7.400000095,,,,,,,,,,,,,,0.879000008,0.886500001,0.01,,,,0.013,,,,,,,0.300000012,,,,,,,,13.69999981,,74,,11,132,,7,Anacostia Mainstem,1989-10,10,1989,4,1989Q4
10/23/2000,ANA01,88,,0.203,,,,,0,,2.8,,,,,,,,6.9,,,,,0.711,,,,,,,,,,,,,,,0.004,,,,4.1,,,,,,,,,,,,,,120,12,,,,Anacostia Mainstem,2000-10,10,2000,4,2000Q4
10/23/2017,ANA01,68,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,0.006,,,,,,,,,,,,,,,,,,112,13,,,,Anacostia Mainstem,2017-10,10,2017,4,2017Q4
10/24/2016,ANA01,64,,0.18,,,,,2.5,,,,,,,,,,4.327284,649,,,,,,,,,,,,,,,,,,,0.006,,,,,,,,,,,,,,,,,,102,22,,,,Anacostia Mainstem,2016-10,10,2016,4,2016Q4
10/25/1994,ANA01,48,,,,5,,3.700000048,,5,,10,,195.3333333,25,1,,,5.033333302,,1652,,,,,2075,,5,,,,0.200000003,,,0.015,,,,,,,,,,2.589999914,0.300000012,5,,,,,,,14.60000038,,60,,38,29,,6.599999905,Anacostia Mainstem,1994-10,10,1994,4,1994Q4
10/25/2004,ANA01,56,,0.096,,,,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,96,,,,,Anacostia Mainstem,2004-10,10,2004,4,2004Q4
10/26/2015,ANA01,58,,,,,,,,,,,,,,,,,9.587359,,,,,,,,,,,,,,,,0.013,,,,,,,,,,,,,,,,,,,,,,115,18,,,,Anacostia Mainstem,2015-10,10,2015,4,2015Q4
10/27/1986,ANA01,,,,0.052999999,,,,,,9,,,,,0.1,2.779999971,,,,,,,,,,0.851999998,,,,,,2.539999962,2.730000019,0.187000006,3.578999996,,0.01975,0.007,0.799000025,0.039000001,,25,0.064000003,,,,,,,,0.025,,,,,,,,,,Anacostia Mainstem,1986-10,10,1986,4,1986Q4
10/27/1997,ANA01,34,,,0.123000003,,,,,,,,,180.6666667,,1,0.936999977,,9.566666921,,,,,,,,,,,,,,,0.81400001,,,,,0.034000002,,,,,,,0.400000006,,,,,,,,11.20000013,,68,,16,30,,7,Anacostia Mainstem,1997-10,10,1997,4,1997Q4
10/27/2014,ANA01,54,,0.145,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,18,,,,Anacostia Mainstem,2014-10,10,2014,4,2014Q4
10/28/2002,ANA01,,,0.094,,,,,,,,,,,,,,,8.2,,,,,0.608,,,,,,,,,,,0.016,,,,0.031,,,,,,,,,,,,,,,,,,,22,,,,Anacostia Mainstem,2002-10,10,2002,4,2002Q4
10/28/2013,ANA01,64,,,,,,,,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,Anacostia Mainstem,2013-10,10,2013,4,2013Q4
10/29/1990,ANA01,46,,,0.186000004,,,,,,,,,252,,0,1.19599998,,9.300000191,,,,,,,,1.309999943,,,,,,0.995999992,1.00999999,0.014,2.319999933,,0.07,0.008,1.123999953,0.043000001,,,0.120999999,,0.5,,,,,,0.078000002,,11.10000038,,84,,15,25,,7.300000191,Anacostia Mainstem,1990-10,10,1990,4,1990Q4
10/29/2001,ANA01,104,,0.296,,,,,,,6.3,,,,,,,,7,,,,,0.171,,,,,,,,,,,0.006,,,,0.014,,,,3.5,,,,,,,,,,,,,,130,,,,,Anacostia Mainstem,2001-10,10,2001,4,2001Q4
10/3/1989,ANA01,38,,,0.130999997,,,2.5,,,,,,138,,0,0.894999981,8.600000381,6.900000095,,,,20000,,,,1.539999962,,,,,,0.744000018,0.75999999,0.02,2.303999901,11.30000019,,0.034000002,1.409000039,,2.700000048,,,2.619999886,0.100000001,,,,,,,,18.89999962,,60,,76,138,,6.699999809,Anacostia Mainstem,1989-10,10,1989,4,1989Q4
10/3/1995,ANA01,60,,,0.234999999,5,,2.700000048,,5,,10,,279,25,1,,,5.5,,130,,,,,1470,,7,,,,0.200000003,,,,,,,,,,,,,,0.400000006,5,,,,,,,19.56666692,,120,,16,13,,7.400000095,Anacostia Mainstem,1995-10,10,1995,4,1995Q4
10/3/2011,ANA01,104,,0.087,,,,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,74,14,,,,Anacostia Mainstem,2011-10,10,2011,4,2011Q4
10/31/1994,ANA01,56,,,,,,0,,,,,,285,,1,,,7.833333174,,,,,,,,,,,,,,,,0.01,,,,,,,,,,3.25,0.600000024,,,,,,,,13.53333314,,86,,18,11,,7.099999905,Anacostia Mainstem,1994-10,10,1994,4,1994Q4
10/31/2005,ANA01,62,,0.115,,,,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,120,7,,,,Anacostia Mainstem,2005-10,10,2005,4,2005Q4
10/31/2016,ANA01,62,,,,,,,,,,,,,,,,,7.246028,,,,,,,,,,,,,,,,,,,,0.012,,,,,,,,,,,,,,,,,,118,14,,,,Anacostia Mainstem,2016-10,10,2016,4,2016Q4
10/4/1988,ANA01,72,,,0.159999996,,,3.700000048,,,,,,302.6666667,,1.033333333,0.575999975,6.199999809,5.066666762,,,,,,,,,,,,,,0.395000011,0.419999987,0.021,,,,0.007,,,,,,,0.300000012,,,,,,,,17.49999937,,104,,23,30,,6.533333302,Anacostia Mainstem,1988-10,10,1988,4,1988Q4
10/4/2010,ANA01,44,,,,,,,,,,,,,,,,,8.7,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,72,19,,,,Anacostia Mainstem,2010-10,10,2010,4,2010Q4
10/5/1993,ANA01,4,,,0.449999988,,,3.900000095,,,,,,277.3333333,,1,,2.200000048,5.73333327,,230,,,,,,,,,,,,,,,,4.199999809,,,,,2,,,2.869999886,0.300000012,,,,,,,,16.60000038,,100,,42,30,,6.800000191,Anacostia Mainstem,1993-10,10,1993,4,1993Q4
10/5/1998,ANA01,102,,,0.405000001,,,1.600000024,,,,,,336,,0.5,0.657999992,,3.700000048,,,,,,,,,,,,,,,0.252999991,,,,,0.003,,,,,,,0.600000024,,,,,,,,17.60000038,,126,,14,15,,6.800000191,Anacostia Mainstem,1998-10,10,1998,4,1998Q4
10/5/1999,ANA01,64,,,0.041999999,5,,2.799999952,,5,4,10,,197,10,0,0.697000027,,8.5,,,,,,,1558,,5,,,,,,0.654999971,,,,,0.021,,,,0.5,,,0.300000012,5,,,,,,,16.70000076,,126,,36,30,20,7,Anacostia Mainstem,1999-10,10,1999,4,1999Q4
10/6/1987,ANA01,54,,,0.39199999,,,3.200000048,,,,,,231.5,,0.1,1.199000001,3.200000048,3.450000048,,,,,,,,,,,,,,0.771000028,0.810000002,0.035999998,,,,0.008,,,,,,,0.300000012,,,,,,,,14.25,,74,,,18,,6.5,Anacostia Mainstem,1987-10,10,1987,4,1987Q4
10/6/1992,ANA01,58,,,0.310000002,,,2,,,,,,284,,0.100000001,0.810000002,4.800000191,4.699999809,,,,300,,,,,,,,,,0.479999989,0.5,0.02,,5.599999905,0.01,0.01,,0.059999999,0.800000012,,0.079999998,3.329999924,,,,,,,0.02,,14.19999981,,88,,,32,,7.300000191,Anacostia Mainstem,1992-10,10,1992,4,1992Q4
10/6/2009,ANA01,58,,0.107,,,,,2.6,,,,,,,,,,6.9,121,,,,,,,,,,,,,,,0.013,,,,,,,,,,,,,,,,,,,,,,86,,,,,Anacostia Mainstem,2009-10,10,2009,4,2009Q4
10/6/2015,ANA01,48,,0.071,,,,,1.1,,,,,,,,,,7.714734667,268,,,,,,,,,,,,,,,,,,,0.016,,,,,,,,,,,,,,,,,,84,,,,,Anacostia Mainstem,2015-10,10,2015,4,2015Q4
10/7/1991,ANA01,36,,,0.145999998,5,,4.199999809,,5,,10,,161,20,0.5,0.700999975,5.400000095,5.75,,,65000,,,,,0.866999984,50,,,,0.200000003,0.531000018,0.560000002,0.024,1.422000051,7.599999905,0.022,0.024,0.721000016,0.096000001,2.200000048,,0.142000005,2.309999943,0.100000001,5,,,,,0.046,,16.75,,68,,39,132,,6.649999857,Anacostia Mainstem,1991-10,10,1991,4,1991Q4
10/7/1997,ANA01,62,,,0.342000008,,,2.299999952,,,,,,300.6666667,,1,0.754000008,,5.033333302,,170,,,,,,,,,,,,,0.412,,,,,0.004,,,,,,,0.699999988,,,,,,,,20.3333327,,100,,20,20,,6.900000095,Anacostia Mainstem,1997-10,10,1997,4,1997Q4
10/7/2003,ANA01,66,,0.079,,,,,1.4,,,,,,,,,,10,,500,,,1.05,,,,,,,,,,,0.014,,,,0.004,,,,,,,,,,,,,,,,,,124,,,,,Anacostia Mainstem,2003-10,10,2003,4,2003Q4
10/7/2008,ANA01,58,,0.164,,,,,2.9,,,,,,,,,,6.77,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,11,,,,Anacostia Mainstem,2008-10,10,2008,4,2008Q4
10/7/2014,ANA01,64,,0.092,,,,,1.7,,,,,,,,,,6.148516,115,,,,,,,,,,,,,,,0.013,,,,,,,,,,,,,,,,,,,,,,113,12,,,,Anacostia Mainstem,2014-10,10,2014,4,2014Q4
10/8/1985,ANA01,54,,,0.224000007,,,1.700000048,,,4,,,200,,0.1,2.147000074,3.5,6.699999809,,700,,,,,,0.90200001,,,,,,1.830000043,1.919999957,0.093000002,2.825000048,5.5,0.00225,0.007,0.677999973,0.0735,2,1,0.081,3.150000095,0.300000012,,,,,,0.01,,16.79999924,,72,,25,54,,7.599999905,Anacostia Mainstem,1985-10,10,1985,4,1985Q4
10/8/2013,ANA01,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,Anacostia Mainstem,2013-10,10,2013,4,2013Q4
11/12/1996,ANA01,28,,,,,,1.299999952,,,,,,248,,0,,,10.19999981,,3000,,,,,,,,,,,,,,,,,,,,,,,,,0.400000006,,,,,,,,7.300000191,,192,,13,25,,7,Anacostia Mainstem,1996-11,11,1996,4,1996Q4
11/13/2006,ANA01,64,,,,,,,,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,Anacostia Mainstem,2006-11,11,2006,4,2006Q4
11/14/1988,ANA01,70,,,0.103,,,5.199999809,,,,,,280,,0.1,0.44600001,7.400000095,7.099999905,,,,,,,,0.894999981,,,,,,0.324000001,0.340000004,0.018999999,1.238000035,11.60000038,,,0.791999996,0.034000002,4.199999809,,0.109999999,,0.200000003,,,,,,0.075999998,,9.800000191,,108,,60,54,,6.300000191,Anacostia Mainstem,1988-11,11,1988,4,1988Q4
11/14/1989,ANA01,48,,,0.209999993,,,1.899999976,,,,,,263,,0,0.786000013,5.599999905,7.800000191,,,,2020,,,,,,,,,,0.56400001,0.579999983,0.012,,7.199999809,,0.085000001,,,1.600000024,,,3.559999943,0.200000003,,,,,,,,11.80000019,,76,,32,66,,7,Anacostia Mainstem,1989-11,11,1989,4,1989Q4
11/14/2000,ANA01,94,,0.196,,,,,10.1,,11.2,,,,,,,,1.8,,800,,,0.346,,,,,,,,,,,,,,,0.021,,,,3.9,,,,,,,,,,,,,,110,7,,,,Anacostia Mainstem,2000-11,11,2000,4,2000Q4
11/14/2006,ANA01,,,,,,,,,,,,,,,,,,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anacostia Mainstem,2006-11,11,2006,4,2006Q4
11/15/1994,ANA01,58,,,,,,2.099999905,,,,,,263,,1,,,7.366666794,,173,,,,,,,,,,,,,,0.01,,,,0.017000001,,,,,,4.480000019,0.600000024,,,,,,,,11.39999962,,76,,17,14,,6.900000095,Anacostia Mainstem,1994-11,11,1994,4,1994Q4
11/15/2004,ANA01,48,,0.068,,,,,2.5,,,,,,,,,,13.9,,5000,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,78,25,,,,Anacostia Mainstem,2004-11,11,2004,4,2004Q4
11/15/2005,ANA01,70,,0.063,,,,,3,,,,,,,,,,12.5,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,Anacostia Mainstem,2005-11,11,2005,4,2005Q4
11/15/2011,ANA01,68,,0.149,,,,,2.5,,,,,,,,,,9.8,114,,,,,,,,,,,,,,,0.013,,,,,,,,,,,,,,,,,,,,,,112,10,,,,Anacostia Mainstem,2011-11,11,2011,4,2011Q4
11/15/2016,ANA01,58,,,,,,,1.9,,,,,,,,,,7.8,39,,,,,,,,,,,,,,,,,,,0.008,,,,,,,,,,,,,,,,,,22,8,,,,Anacostia Mainstem,2016-11,11,2016,4,2016Q4
11/16/1993,ANA01,56,,,,,,2.200000048,,,,,,299.25,,1.5,,2.400000095,4.925000072,,300,,,,,,,,,,,,,,,,4.800000191,,0.01,,,2.400000095,,,4.730000019,0.400000006,,,,,,,,13.62500024,,98,,,20,,6.5,Anacostia Mainstem,1993-11,11,1993,4,1993Q4
11/16/2010,ANA01,68,,0.057,,,,,2.1,,,,,,,,,,9.6,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,Anacostia Mainstem,2010-11,11,2010,4,2010Q4
11/16/2015,ANA01,68,,0.208,,,,,1.4,,,,,,,,,,7.512768,142,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,94,14,,,,Anacostia Mainstem,2015-11,11,2015,4,2015Q4
11/17/1987,ANA01,50,,,0.118000001,,,1,,,,,,339,,0.1,1.135500014,5.900000095,8.699999809,,,,,,,,,,,,,,1.00999999,1.017499984,0.01,,,,0.018999999,,,,,,,0.400000006,,,,,,,,9.600000381,,100,,,26,,6.300000191,Anacostia Mainstem,1987-11,11,1987,4,1987Q4
11/17/1992,ANA01,52,,,0.129999995,,,2.200000048,,,,,,250,,0,0.649999976,4.800000191,9.100000381,,,,230,,,,,,,,,,0.479999989,0.519999981,0.039999999,,5.900000095,,0.029999999,,,1.100000024,,,4.5,0.300000012,,,,,,,,5.599999905,,95,,,30,,6.900000095,Anacostia Mainstem,1992-11,11,1992,4,1992Q4
11/17/2009,ANA01,60,,,,,,,1.4,,,,,,,,,,7.5,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,Anacostia Mainstem,2009-11,11,2009,4,2009Q4
11/18/1985,ANA01,50,,,0.039999999,,,7.800000191,,,3,,,195.3333333,,1.033333333,0.270999998,11.19999981,4.933333238,,4300,,,,,,0.879999995,,,,,,0.223000005,0.25,0.028000001,1.131000042,18.20000076,0.056000002,0.01,0.849999994,0.104999997,7,1,0.171000004,3.160000086,0.300000012,,,,,,0.066,,11.5,,68,,30,48,,7.066666762,Anacostia Mainstem,1985-11,11,1985,4,1985Q4
11/18/1986,ANA01,52,,,0.330000013,,,2.099999905,,,,,,295,,0.1,1.18599999,8.600000381,7.5,,,,,,,,0.927999973,,,,,,0.828999996,0.860000014,0.027000001,1.784000039,9.300000191,0.01975,0.007,0.59799999,0.068000004,0.699999988,,0.093000002,,0.200000003,,,,,,0.025,,8.399999619,,88,,,54,,6.900000095,Anacostia Mainstem,1986-11,11,1986,4,1986Q4
11/18/2002,ANA01,44,,0.013,,,,,3.4,,,,,,,,,,11.9,,5000,,,0.359,,,,,,,,,,,0.013,,,,0.042,,,,,,,,,,,,,,,,,,86,22,,,,Anacostia Mainstem,2002-11,11,2002,4,2002Q4
11/18/2003,ANA01,62,,,,,,,,,,,,,,,,,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,Anacostia Mainstem,2003-11,11,2003,4,2003Q4
11/18/2008,ANA01,44,,0.109,,,,,2.1,,,,,,,,,,8.08,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,Anacostia Mainstem,2008-11,11,2008,4,2008Q4
11/18/2013,ANA01,52,,0.014,,,,,5.9,,,,,,,,,,6.38,2420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,4,,,,Anacostia Mainstem,2013-11,11,2013,4,2013Q4
11/18/2014,ANA01,40,,0.01,,,,,5,,,,,,,,,,10.940642,1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,12,,,,Anacostia Mainstem,2014-11,11,2014,4,2014Q4
11/19/1984,ANA01,90,,,0.02,,,10.80000019,,,2,,,160,,0.1,1.003000021,4.900000095,11.39999962,,,,,,,,0.782000005,,,,,,0.958999991,0.99000001,0.034000002,1.774999976,8.300000191,0.022,0.077,0.76700002,0.048999999,3.400000095,3,0.148000002,,0.300000012,,,,,,0.098999999,,6.699999809,,90,,32,30,,7,Anacostia Mainstem,1984-11,11,1984,4,1984Q4
11/19/1990,ANA01,54,,,0.134000003,,,4,,,,,,271,,0,1.118999958,7.400000095,7.800000191,,,,,,,,,,,,,,0.961000025,0.99000001,0.024,,7.800000191,,0.009,,,0.400000006,,,4.050000191,0.300000012,,,,,,,,7.199999809,,88,,12,36,,6.699999809,Anacostia Mainstem,1990-11,11,1990,4,1990Q4
11/19/2012,ANA01,52,,,,,,,1.4,,,,,,,,,,9.4,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,9,,,,Anacostia Mainstem,2012-11,11,2012,4,2012Q4
11/2/1998,ANA01,90,,,0.25,,,0.400000006,,,,,,363,,0,0.913999975,,7.599999905,,800,,,,,,,,,,,,,0.663999975,,,,,,,,,,,,0.600000024,,,,,,,,12.69999981,,130,,21,13,,6.900000095,Anacostia Mainstem,1998-11,11,1998,4,1998Q4
11/2/1999,ANA01,82,,,0.074000001,,,2.599999905,,,26,,,319,,0,0.74000001,,10.5,,3000,,,,,,,,,,,,,0.666000009,,,,,0.005,,,,4,,,0.600000024,,,,,,,,15.5,,114,,11,10,,7.400000095,Anacostia Mainstem,1999-11,11,1999,4,1999Q4
11/28/1995,ANA01,50,,,0.115000002,,,1.399999976,,,,,,281,,0,,,9.899999619,,40,,,,,,,,,,,,,,,,,,,,,,,,,0.899999976,,,,,,,,7.400000095,,132,,19,8,,7.099999905,Anacostia Mainstem,1995-11,11,1995,4,1995Q4
11/3/2003,ANA01,,,0.085,,,,,1.8,,,,,,,,,,,,,,,0.949,,,,,,,,,,,0.019,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,Anacostia Mainstem,2003-11,11,2003,4,2003Q4
11/4/1997,ANA01,62,,,0.157000005,,,1.899999976,,,,,,224,,0,0.722000003,,6.5,,1300,,,,,,,,,,,,,0.564999998,,,,,0.015,,,,,,,0.300000012,,,,,,,,12.60000038,,86,,23,25,,6.800000191,Anacostia Mainstem,1997-11,11,1997,4,1997Q4
11/5/1991,ANA01,64,,,0.213,,,2.400000095,,,,,,334,,0,0.39199999,,8.800000191,,,7000,,,,,0.68900001,,,,,,0.150000006,0.180000007,0.028999999,0.867999971,,0,0.01,0.476000011,0.056500001,,,0.064000003,2.700000048,0.5,,,,,,0.01,,9,,98,,21,23,,6.699999809,Anacostia Mainstem,1991-11,11,1991,4,1991Q4
11/6/2001,ANA01,70,,0.304,,,,,1,,4.6,,,,,,,,6.6,,110,,,0.211,,,,,,,,,,,0.01,,,,0.008,,,,5.7,,,,,,,,,,,,,,112,,,,,Anacostia Mainstem,2001-11,11,2001,4,2001Q4
11/6/2006,ANA01,,,0.009,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,12,,,,Anacostia Mainstem,2006-11,11,2006,4,2006Q4
11/6/2007,ANA01,62,,0.171,,,,,1.3,,,,,,,,,,8.4,,800,,,,,,,,,,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,126,,,,,Anacostia Mainstem,2007-11,11,2007,4,2007Q4
11/7/2017,ANA01,52,,0.073,,,,,2.2,,,,,,,,,,5.6,488,,,,,,,,,,,,,,,0.014,,,,,,,,,,,,,,,,,,,,,,82,18,,,,Anacostia Mainstem,2017-11,11,2017,4,2017Q4
12/10/1985,ANA01,50,,,0.151999995,,,1.799999952,,,1,,,269,,0.1,1.207999945,2.099999905,9.600000381,,620,,,,,,0.781000018,,,,,,1.039999962,1.059999943,0.016000001,1.837000012,3.700000048,0.00775,0.007,0.629000008,0.059999999,1.600000024,7,0.072999999,4.46999979,0.600000024,,,,,,0.013,,5.699999809,,84,,27,31,,6.900000095,Anacostia Mainstem,1985-12,12,1985,4,1985Q4
12/10/2007,ANA01,,,,,,,,,,,,,,,,,,,,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anacostia Mainstem,2007-12,12,2007,4,2007Q4
12/11/1990,ANA01,56,,,0.184,,,1.700000048,,,,,,235,,0,1.351499975,2.900000095,11.5,,,,,,,,0.300000012,,,,,,1.159999967,1.16749996,0.01,1.467500031,3.599999905,0.00975,0.007,0.115999997,0.011,0.699999988,,0.026000001,4.489999771,0.800000012,,,,5600,,0.015,,5.400000095,,74,,20,12,,,Anacostia Mainstem,1990-12,12,1990,4,1990Q4
12/11/2001,ANA01,56,,0.043,,,,,3.6,,,,,,,,,,11.3,,30000,,,0.398,,,,,,,,,,,0.021,,,,0.028,,,,,,,,,,,,,,,,,,120,,,,,Anacostia Mainstem,2001-12,12,2001,4,2001Q4
12/11/2007,ANA01,58,,0.131,,,,,2.2,,,,,,,,,,12.2,,,,,,,,,,,,,,,,0.017,,,,,,,,,,,,,,,,,,,,,,160,,,,,Anacostia Mainstem,2007-12,12,2007,4,2007Q4
12/11/2012,ANA01,48,,,,,,,3,,,,,,,,,,7.9,2420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,8,,,,Anacostia Mainstem,2012-12,12,2012,4,2012Q4
12/12/1995,ANA01,54,,,1.75999999,,,2,,,,,,928,,0.100000001,,,12.69999981,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.200000003,,154,,,6,,6.800000191,Anacostia Mainstem,1995-12,12,1995,4,1995Q4
12/12/2006,ANA01,64,,0.233,,,,,2.1,,,,,,,,,,14.1,,400,,,,,,,,,,,,,,0.016,,,,,,,,,,,,,,,,,,,,,,98,6,,,,Anacostia Mainstem,2006-12,12,2006,4,2006Q4
12/12/2017,ANA01,56,,0.057,,,,,2,,,,,,,,,,11.9,138,,,,,,,,,,,,,,,0.015,,,,0.014,,,,,,,,,,,,,,,,,,130,4,,,,Anacostia Mainstem,2017-12,12,2017,4,2017Q4
12/13/1994,ANA01,41,,,,,,1,,,,,,226,,0,,,11,,944,,,,,,,,,,,,,,,,,,,,,,,,3.359999895,0.800000012,,,,,,,,4.599999905,,70,,7,15,,7.099999905,Anacostia Mainstem,1994-12,12,1994,4,1994Q4
12/13/2005,ANA01,62,,0.201,,,,,1.5,,,,,,,,,,14.4,,700,,,,,,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,,,146,,,,,Anacostia Mainstem,2005-12,12,2005,4,2005Q4
12/13/2011,ANA01,58,,0.19,,,,,2.5,,,,,,,,,,12.1,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,6,,,,Anacostia Mainstem,2011-12,12,2011,4,2011Q4
12/13/2016,ANA01,48,,,,,,,2.1,,,,,,,,,,11.18,770,,,,,,,,,,,,,,,,,,,0.018,,,,,,,,,,,,,,,,,,96,8,,,,Anacostia Mainstem,2016-12,12,2016,4,2016Q4
12/15/1987,ANA01,48,,,0.165999994,,,1,,,,,,216,,0.1,1.233999968,6.300000191,10.89999962,,,,,,,,,,,,,,1.029999971,1.070000052,0.037999999,,,,0.028000001,,,,,,,0.100000001,,,,,,,,6.599999905,,96,,,208,,6.900000095,Anacostia Mainstem,1987-12,12,1987,4,1987Q4
12/15/1998,ANA01,60,,,0.112999998,,,0.300000012,,,,,,223,,0,0.609000027,,9.899999619,,1100,,,,,,,,,,,,,0.495999992,,,,,0.01,,,,,,,0.400000006,,,,,,,,6.099999905,,110,,,15,,7,Anacostia Mainstem,1998-12,12,1998,4,1998Q4
12/16/2003,ANA01,62,,0.049,,,,,2.6,,,,,,,,,,13.9,,500,,,0.812,,,,,,,,,,,0.006,,,,0.018,,,,,,,,,,,,,,,,,,126,,,,,Anacostia Mainstem,2003-12,12,2003,4,2003Q4
12/16/2008,ANA01,52,,0.093,,,,,2.3,,,,,,,,,,10.41,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,Anacostia Mainstem,2008-12,12,2008,4,2008Q4
12/16/2013,ANA01,36,,0.095,,,,,1.8,,,,,,,,,,11.91,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,Anacostia Mainstem,2013-12,12,2013,4,2013Q4
12/17/1984,ANA01,54,,,0.118000001,,,1.700000048,,,2,,,200,,0.1,1.572999954,2.5,9.600000381,,,,,,,,0.765999973,,,,,,1.440000057,1.460000038,0.015,2.220999956,2.599999905,0.017750001,0.007,0.648000002,0.041999999,0.100000001,6,0.064999998,,0.5,,,,,,0.023,,10.39999962,,90,,20,32,,7.5,Anacostia Mainstem,1984-12,12,1984,4,1984Q4
12/2/1997,ANA01,60,,,0.218999997,,,1.700000048,,,,,,312,,0,1.182999969,,9.399999619,,500,,,,,,,,,,,,,0.963999987,,,,,0.015,,,,,,,0.600000024,,,,,,,,7.400000095,,102,,6,15,,6.800000191,Anacostia Mainstem,1997-12,12,1997,4,1997Q4
12/3/1991,ANA01,34,,,0.057999998,,,3.900000095,,,,,,178,,0,0.648999989,8.800000191,11.80000019,,,4200,,,,,0.751999974,,,,,,0.573000014,0.589999974,0.017999999,1.343000054,12.19999981,0.012,0.041999999,0.694000006,0.066,3.400000095,,0.119999997,2.75999999,0.100000001,,,,,,0.054000001,,9.600000381,,76,,70,156,,6.400000095,Anacostia Mainstem,1991-12,12,1991,4,1991Q4
12/3/1996,ANA01,24,,,,,,1.799999952,,,,,,195,,0,,,7.300000191,,5000,,,,,,,,,,,,,,,,,,,,,,,,,0.300000012,,,,,,,,6.800000191,,156,,2,26,,7.599999905,Anacostia Mainstem,1996-12,12,1996,4,1996Q4
12/4/1989,ANA01,38,,,0.254000008,,,1.399999976,,,,,,274,,0,1.360999942,3.900000095,11.30000019,,,,475,,,,,,,,,,1.090000033,1.110000014,0.017000001,,5,,0.093999997,,,1.100000024,,,4.869999886,0.5,,,,,,,,0.899999976,,76,,9,18,,7.199999809,Anacostia Mainstem,1989-12,12,1989,4,1989Q4
